"log2FoldChange"	"padj"
"ENSG00000156284"	21.7370975109413	1.48649783408927e-08
"ENSG00000206107"	21.8925129019602	1.23099074984811e-08
"ENSG00000186980"	20.8890604554329	4.19109564830507e-08
"ENSG00000182816"	21.5511886766761	1.83046582924972e-08
"ENSG00000186971"	21.4603746051541	2.02939753011739e-08
"ENSG00000186970"	21.397403447341	2.14609105805125e-08
"ENSG00000244025"	20.9297626723904	3.97527078865023e-08
"ENSG00000186967"	20.0045219189534	1.81080958590263e-07
"ENSG00000186977"	19.5864830472976	3.67402123580502e-07
"ENSG00000244362"	20.8996522286047	4.12701204119684e-08
"ENSG00000212938"	21.825154973187	1.32575874951812e-08
"ENSG00000186930"	21.4771102650319	2.00938333599228e-08
"ENSG00000186924"	21.4735215595302	2.01517138611222e-08
"ENSG00000184724"	21.5519787234656	1.83046582924972e-08
"ENSG00000244624"	23.0136373931689	5.14879900974307e-09
"ENSG00000184032"	21.4285356622707	2.05942152797754e-08
"ENSG00000187026"	21.2940845546327	2.46498081887254e-08
"ENSG00000183067"	4.36938500759684	0.0190997984457321
"ENSG00000160188"	3.72049880458702	0.0349154902451734
"ENSG00000142178"	-2.83418483866102	0.025173315738956
